"Racism0745","@Oooooo_Donna @Carolk81663133 @EnergyLiving @AmazingDouglass @SteveSchmidtSES @WSJ But in this particular case white supremacist Proud Boy scum says he was invited. Trump's spokesperson says he wasn't. Since they are opposite stances, only one can be false. Since he visited last minute, being invited was the only way he could have gotten in there. https://t.co/3SpArQhZzL",,,,
"Racism0746","@CawthornforNC shows it doesn't matter how young and white and privileged you are you can still be a racist.  You are disgusting little boy...just disgusting.  Instead of being a tool for the Republican party, go take a Black Studies course.  Still wet behind the ears asshole.",,,,
"Racism0747","not some weirdo white boy coming in here getting mad over some coffee 😂 mf go sucka dick",,,,
"Racism0748","he talking like a chicago nigga now not no weirdo white boy from beverly &gt;&gt;&gt;&gt;&gt; https://t.co/zwYixpaEhP",,,,
"Racism0749","@TWIT_ANTHONY Boy white ppl just seem to wake up angry - yal wanna be at war SO bad 🥴",,,,
"Racism0750","u think mexicans and daca ppl are annoying? u think white trash and karens are annoying? black ppl are annoying? NO&gt;.. its chinese people. and then indian ppl. BY FAR.. no class. no respect. just TRASH....",,,,
"Racism0751","@TheBlackLayers I’m weary of stories how people managed to be targeted by one race of kids but accepted by another.  Yeah there were black kids that thought I was awkward trash but too many white kids also thought this to start thinking them as some kind of refuge. I was universally annoying.",,,,
"Racism0752","@Iuvvseat its hard to tell when half my tl every day is genuine trash about white people its annoying",,,,
"Racism0753","crackers in general should stop speaking bc they’re annoying and their opinions are trash. not white people, crackers. ppl who think that you can be racist to white people, the mayo monkeys, them.",,,,
"Racism0754","@masked_bastard @Boogie2988 The is the most white trash comment I've ever read and I love it. Straight 10/10 from me",,,,
"Racism0755","@ScottMGreer @JLPtalk This is human beings caring for others in spite of the white trash that believe they are the ONLY humans living here! Asshole!🤬You are what they should be trying to prevent in eugenics experiments.",,,,
"Racism0756","@Dreams_R_Trash At some point you just pull out the taser and zap the bastard.
Oh, but he's white.",,,,
"Racism0757","@cynvine @Helmetshrike @sharon_s_brown @parlertakes Good, let them honeypot every white trash asshole in this country.  This is why I support the Patriot Act.",,,,
"Racism0758","@DanCrenshawTX I must tell you, Dan, that you’re truly an asshole. For someone who claims to be so brave, you’ve showed amazing cowardice when it comes to doing what’s right. You’re nothing but a lapdog for Trump. Just another bigoted, ignorant piece of white trash.",,,,
"Racism0759","@DevonJHall Not now. That brave bastard got them.
We had an escaped one living in a creek here. Everyone tried to catch it. But it got hit by a milk truck. It was really a super white trash moment for us.",,,,
"Racism0760","Bologna areola, fried spam labia and potted meat asshole... you're a white trash feast, sir.",,,,
"Racism0761","Some of y’all really think that the years of violence and discrimination that poc went through and continue to go through is equal to “trash-talking” white people",,,,
"Racism0762","@Mkultra691 @Jordann00903144 @preciosarigues @ufunnyafbribri This oppression begins and ends with discrimination. The Big D must end. It marginalizes all -- Black Hispanics and white trash and all in between",,,,
"Racism0763","@tonyburner9 @HotepQueen @3reeced @sitatthetablec @MsJazzybelle And by no means should that mean that you get to discriminate white peoples. There are awful people, sure, I don’t think that anybody doubts that but the fact is that most yts are not racist, and you don’t get to talk trash about them for something they didn’t do",,,,
"Racism0764","@BorisWarg At it's simplest level, it basically means to have a dislike or to discriminate against someone based on race.
If someone calling a while guy ""trailer park trash"" just because he's white and they hate white people as a whole isn't racism, what do you suggest it be called then?",,,,
"Racism0765","Jesus was a Jewish brown liberal and not a white conservative.
So if you're still using Jesus as a reason to hate, discriminate, and say antisemetic shit then you're not Christian. You're bigoted trash.",,,,
"Racism0766","My neighbors are a quiet Muslim family and like a good neighborhood, we don’t discriminate... the exception being White Trash 👀 https://t.co/k1SuHYU69i",,,,
"Racism0767","@Bernard91551316 @xoxoPatrioticRN @realDonaldTrump @BrianKempGA only a certain type of white, mainly trailer trash religious freak types. not all whites subscribe to that description. rather a lot of whites are the complete opposite hence the election result. oh and by the way your comment is as bad as the racism you say you're against!",,,,
"Racism0768","I don't watch any movie that is made for blacks or has a black in the lead roll and I can't find humor in the black race with all of the crime they comit against the white man",,,,
"Racism0769","have i told yall that i hate white people? lol",,,,
"Racism0770","i'm surrounded by white trash. i hate white people.",,,,
"Racism0771","let me rephrase what i said i hate white trash fat people who are racist and think that they are cowboys",,,,
"Racism0772","i know you're not supposed to hate people because of their race.. but man do i hate white people.",,,,
"Racism0773","i still hate white people.",,,,
"Racism0774","ugh!!! i hate white ppl...especially when they are drunk...its always some racist shit wit me and them every encounter!!!!",,,,
"Racism0775","@SpacedLad No it's not, in fact it will breed more hatred. Let's take a look at africa, many hate crimes have been done to white people by black people because ""all white ppl are trash"" sentiments. If you are gonna be fighting hate with hate, you are in for a never ending fight.",,,,
"Racism0776","I don’t think I hate anyone more than I hate those old white republicans that complain about the economy failing but don’t want to give us literally the bare minimum of a stimulus check like America is fucking trash",,,,
"Racism0777","@RVtalker This. Nd he's treated like the white trash who are problematic. When people only hate him. Because of his gender and race.",,,,
"Racism0778","i hate the term karen... and how it’s replaced “racist white trash women” and made their racism into something to laugh and joke on. “karen” doesn’t exactly hit the same as “racist white bitch” lol",,,,
"Racism0779","I hate these white trash drunkie junkie neighbors hateeee",,,,
"Racism0780","🗣Black, White, and any other race of women...
Marching for the slain black men is admirable, but it’s not Genuine support if you also use your voice and platform to say
“Black Men are Trash”
“Black Men aint Sh*t”
“I hate men”
Or any other derogatory phrase in that vain",,,,
"Racism0781","It still fucking blows my mind the white trash mf’s don’t want to get the covid vaccine?????????? I hate y’all",,,,
"Racism0782","@wayotworld @LassMacarthur We are also ""white privileged  supremacists"" but at the same time ""white trash"".  They just hate us.",,,,
"Racism0783","apparently white trash on youtube got taken down for ""hate speech"" fuck the reportfag who got it taken down tried to reupload but it wont let me nothing i can do oh well fuck youtube &amp; repeal section 230",,,,
"Racism0784","@illuminaddic @DeniseGpnw @skspoppa @EstergrenSue @kathrynw5 Right! Notice it’s only white racist trash that list these states. What their really saying is they hate ppl of color, compassionate ppl, creative ppl. Truth is the RED states are so goddamn backwards their broke &amp; most depend on coastal states for welfare.",,,,
"Racism0785","@whylamar20 Hate to break your heat but they'll still like white guys more than you lol. Don't worry tho, there an inbred trailer trash Becky out there for you somewhere ❤",,,,
"Racism0786","@MelissaFloBix Another one I read that has taken me forever to finish was White Trash. It explains so much of the hate and the fear we’ve seen manifested over these 5 or so years (and much longer). I recommend it to everyone.",,,,
"Racism0787","@RickVsMoe122 @briantylercohen There are a lot of people who don’t look like you. Please try not to hate them all. You’ve traditionally gotten a raw deal. BTW, not poor white trash, although many of them need education &amp; a chance to build a better lives also. Ignorance makes them behave the way they do.",,,,
"Racism0788","@Cmd7575 @drsimonegold @richardursomd @MMcDonaldMD @RX_forLiberty Maybe some dirty scrubs would suit you better.  Why is your  ""white trash"" comment not hate speech?",,,,
"Racism0789","@AmberMAGA45 @ChuckCallesto @RudyGiuliani We actually prolly agree on a crap load of things, but when you spam someone and call them white trash from the get go because they disagree with you on one thing, well then you get nowhere.
I'm sorry you are so full of hate.",,,,
"Racism0790","@espn do what’s right and fire this racist, ignorant piece of trash. We can’t have racist, white hating clowns like this on tv. https://t.co/BN4ZC7IwgF",,,,
"Racism0791","Some ignorant white trash just tweeted some shit thst shows what a dumbshit she is. https://t.co/xlmEMONsM2",,,,
"Racism0792","@King_Of_Shade That’s why I’m no longer on there. People openly call a black person  “that word” &amp; I’d call them white trash. Guess which one of us gets suspended? Not the racist, the redhead calling a trashy white personal white trash. In my defense, I wasn’t wrong about the jerk.",,,,
"Racism0793","@senyorreporter @maricopaAZaudit Sadly, political power in Arizona comes from catering to ignorant white trash and the people who exploit them.",,,,
"Racism0794","@FrankAmari2 @realDonaldTrump @FoxNews @donnabraziIe Happy to be called white trash by an ignorant bigot.  Read more",,,,
"Racism0795","@Jim_Jordan Jim, you should really be less vocal. You give everyone an impression that people in Ohio are nothing more than loud, ignorant white trash.",,,,
"Racism0796","I had to go to Walmart today for a gift and judging by all of the ignorant white trash not wearing mask , Covid must be officially over !",,,,
"Racism0797","@karencollinsnyc @dionnewarwick @BrittaniWarrick Someone should teach you how not to shame the rest of us White Women with disrespectful nonsense like this. And that Someone is me. And yes you ARE that Karen. Stay out of Black People's TLs and mentions until you aren't ignorant trash. https://t.co/LU4L6jh72b",,,,
"Racism0798","// I’ve dealt with too much self hatred and resentment towards myself for both my culture and skin color. And for y’all to wash away the little representation we have because some white girl fits the role better is complete a trash and I hope you get h****t by a c*r",,,,
"Racism0799","They said my calling the trash in the white house white trash was hate speech...i thought that was deliberately ignorant and very hilarious. https://t.co/MI7SgTdIbT",,,,
"Racism0800","So you're just another bigoted, ignorant piece of white trash.""@CognitiveKilla @VoiceOfReasonRx @wisconsin1280 @dbongino @GOP How many of “those people” have you actually met? I find it interesting when people generalize entire states as “racist” and “white trash” - especially when they have never set foot in any of them. People really don’t carry that much hatred. It wastes too much energy.
""@creycrey2234 @FoxAndFrens @totallychris1 @MNPDNashville I know. It’s amazing that these trash cans are so uneducated and ignorant that they don’t realize that they’re the same thing.
All white trash have are being white. That’s not enough. https://t.co/K3Xt5C5mGu",,,,
